time,rssi,isTag
1641964485.5144866,-60,True
1641964485.6214187,-59,True
1641964485.8315709,-59,True
1641964485.9371312,-63,True
1641964486.0468173,-62,True
1641964486.1520832,-66,True
1641964486.2594378,-61,True
1641964486.363325,-65,True
1641964486.4730206,-60,True
1641964486.580253,-60,True
1641964486.6870968,-64,True
1641964486.9033415,-64,True
1641964487.0093117,-59,True
1641964487.1163983,-60,True
1641964487.221703,-60,True
1641964487.330183,-60,True
1641964487.5425918,-61,True
1641964487.6471112,-88,True
1641964487.861885,-66,True
1641964487.9729607,-62,True
1641964488.0799785,-64,True
1641964488.2936718,-61,True
1641964488.4030366,-66,True
1641964488.509061,-63,True
1641964488.6143522,-65,True
1641964488.7215397,-62,True
1641964488.826186,-61,True
1641964488.9315774,-64,True
1641964489.0374138,-61,True
1641964489.1468115,-65,True
1641964489.25241,-61,True
1641964489.4664602,-62,True
1641964489.572993,-69,True
1641964489.7843294,-71,True
1641964489.8939717,-63,True
1641964489.9998748,-68,True
1641964490.1091886,-76,True
1641964490.3191702,-75,True
1641964490.5304222,-75,True
1641964490.6388695,-63,True
1641964490.7472758,-71,True
1641964490.9610295,-66,True
1641964491.0668247,-66,True
1641964491.1734166,-62,True
1641964491.2780554,-68,True
1641964491.3833296,-64,True
1641964491.4916778,-67,True
1641964491.5987134,-64,True
1641964491.7041137,-69,True
1641964491.8112483,-64,True
1641964491.9208872,-63,True
1641964492.0278435,-68,True
1641964492.2403255,-70,True
1641964492.3462412,-63,True
1641964492.4503255,-67,True
1641964496.7121544,-65,True
1641964496.9253561,-63,True
1641964497.0319543,-60,True
1641964497.1377788,-62,True
1641964497.3477492,-62,True
1641964497.669643,-65,True
1641964497.776953,-59,True
1641964497.8808105,-64,True
1641964497.9882433,-81,True
1641964498.0933342,-65,True
1641964498.2019653,-60,True
1641964498.3063624,-62,True
1641964498.4130778,-57,True
1641964498.6295662,-69,True
1641964498.735894,-64,True
1641964498.8451297,-61,True
1641964499.0626109,-63,True
1641964499.1684976,-65,True
1641964499.2768078,-59,True
1641964499.3833022,-69,True
1641964499.4893973,-60,True
1641964499.5988846,-68,True
1641964499.8087952,-66,True
1641964499.915679,-70,True
1641964500.0255756,-61,True
1641964500.1306913,-69,True
1641964500.240564,-61,True
1641964500.3488016,-68,True
1641964500.5612462,-67,True
1641964500.6692772,-69,True
1641964500.7778542,-58,True
1641964500.886108,-64,True
1641964501.0972953,-61,True
1641964501.2066987,-66,True
1641964501.312257,-64,True
1641964501.4205277,-66,True
1641964506.6422215,-69,True
1641964506.7482514,-59,True
1641964506.8521514,-67,True
1641964506.9582286,-58,True
1641964507.0621283,-70,True
1641964507.1682014,-59,True
1641964507.2752087,-65,True
1641964507.3809454,-59,True
1641964507.4854076,-66,True
1641964507.5947795,-70,True
1641964507.700401,-66,True
1641964507.8084946,-68,True
1641964507.914572,-59,True
1641964508.0197148,-70,True
1641964508.1295464,-58,True
1641964508.2340744,-64,True
1641964508.3408012,-59,True
1641964508.450375,-65,True
1641964508.5547173,-69,True
1641964508.6657286,-59,True
1641964508.7696612,-68,True
1641964508.8757014,-59,True
1641964508.9809773,-68,True
1641964509.0907345,-59,True
1641964509.1979609,-66,True
1641964509.3046582,-70,True
1641964509.4114685,-65,True
1641964509.5158982,-70,True
1641964509.6257584,-59,True
1641964509.732085,-69,True
1641964509.9501975,-66,True
1641964510.0547764,-70,True
1641964510.1645203,-58,True
1641964510.2708232,-69,True
1641964510.3769526,-58,True
1641964510.483935,-66,True
1641964510.7000692,-65,True
1641964510.8070505,-69,True
1641964511.0168896,-69,True
1641964511.1280296,-59,True
1641964511.2337303,-64,True
1641964511.3404832,-59,True
1641964511.4449728,-65,True
1641964511.7669055,-69,True
1641964511.9793868,-68,True
1641964512.0866396,-59,True
1641964512.1918583,-69,True
1641964512.2978585,-59,True
1641964512.4017665,-68,True
1641964512.5104926,-59,True
1641964516.643812,-59,True
1641964516.7487872,-70,True
1641964516.8550682,-59,True
1641964516.9613712,-70,True
1641964517.0710917,-59,True
1641964517.1795332,-66,True
1641964517.2876103,-70,True
1641964517.5032008,-65,True
1641964517.6110377,-59,True
1641964517.7169197,-65,True
1641964517.825086,-69,True
1641964518.0361571,-70,True
1641964518.1434999,-59,True
1641964518.2486522,-70,True
1641964518.3559942,-59,True
1641964518.465531,-65,True
1641964518.6767578,-67,True
1641964518.8868163,-67,True
1641964518.9935207,-70,True
1641964519.0992327,-66,True
1641964519.2073534,-70,True
1641964519.318361,-59,True
1641964519.5308478,-60,True
1641964519.6392791,-66,True
1641964519.7485693,-70,True
1641964519.8546977,-60,True
1641964519.9584706,-69,True
1641964520.064647,-62,True
1641964520.1697834,-72,True
1641964520.2784638,-62,True
1641964520.3854547,-67,True
1641964520.4908593,-61,True
1641964520.599078,-67,True
1641964520.7084906,-70,True
1641964520.8195674,-62,True
1641964520.9266286,-67,True
1641964521.249664,-71,True
1641964521.3571002,-62,True
1641964521.4652827,-66,True
1641964524.652668,-62,True
1641964524.7589736,-69,True
1641964524.867565,-61,True
1641964524.9746878,-65,True
1641964525.0839653,-69,True
1641964525.300202,-70,True
1641964525.5185826,-64,True
1641964525.6230538,-69,True
1641964525.7285373,-64,True
1641964525.946382,-61,True
1641964526.0560532,-64,True
1641964526.2672696,-64,True
1641964526.374107,-69,True
1641964526.47973,-63,True
1641964526.584079,-69,True
1641964526.7953064,-69,True
1641964526.9064002,-59,True
1641964527.0101972,-69,True
1641964527.1162548,-59,True
1641964527.2202027,-69,True
1641964527.3275158,-60,True
1641964527.433444,-65,True
1641964527.5426147,-70,True
1641964527.650894,-65,True
1641964527.7575903,-69,True
1641964527.864934,-59,True
1641964527.9688106,-70,True
1641964528.0786724,-59,True
1641964528.1870785,-65,True
1641964528.2937748,-69,True
1641964528.4036124,-59,True
1641964528.5075057,-71,True
1641964528.6173337,-59,True
1641964528.7219436,-65,True
1641964528.8273234,-59,True
1641964528.931898,-66,True
1641964529.1468632,-66,True
1641964529.3592916,-65,True
1641964529.463641,-70,True
1641964529.5737088,-59,True
1641964529.6773658,-69,True
1641964529.7836561,-60,True
1641964529.8885992,-69,True
1641964529.997382,-59,True
1641964530.1018076,-65,True
1641964530.2085602,-59,True
1641964530.3154955,-66,True
1641964530.525474,-65,True
1641964535.6614585,-60,True
1641964535.765378,-69,True
1641964535.8714595,-60,True
1641964535.9752674,-70,True
1641964536.0814352,-59,True
1641964536.18533,-70,True
1641964536.2964191,-59,True
1641964536.4022973,-65,True
1641964536.507783,-59,True
1641964536.6121533,-66,True
1641964536.824616,-65,True
1641964537.0345926,-66,True
1641964537.1419344,-70,True
1641964537.252869,-59,True
1641964537.3592527,-70,True
1641964537.4665482,-59,True
1641964537.5709825,-66,True
1641964537.6788628,-59,True
1641964537.787004,-66,True
1641964537.8915696,-70,True
1641964538.0026033,-59,True
1641964538.1107056,-66,True
1641964538.2163346,-60,True
1641964538.3232005,-66,True
1641964538.4314673,-71,True
1641964538.5382314,-65,True
1641964538.6428037,-70,True
1641964538.753792,-59,True
1641964538.8577511,-70,True
1641964538.9675076,-60,True
1641964539.07311,-65,True
1641964539.2883286,-66,True
1641964539.396498,-70,True
1641964539.5024061,-59,True
1641964539.6076097,-71,True
1641964539.7150302,-59,True
1641964539.8188834,-70,True
1641964539.9249287,-59,True
1641964540.0330591,-66,True
1641964540.1413949,-70,True
1641964540.2512403,-59,True
1641964540.355103,-70,True
1641964540.4637105,-59,True
1641964540.5730743,-66,True
1641964540.7854714,-67,True
1641964541.0011215,-59,True
1641964541.1087494,-69,True
1641964541.3256383,-65,True
1641964541.431179,-69,True
1641964541.5366952,-65,True
1641964541.752301,-59,True
1641964541.8574407,-69,True
1641964541.964767,-59,True
1641964542.0716112,-66,True
1641964542.1772125,-60,True
1641964542.2815967,-66,True
1641964542.387189,-59,True
1641964542.492834,-66,True
1641964547.8083036,-65,True
1641964547.916635,-69,True
1641964548.025177,-59,True
1641964548.3459802,-66,True
1641964548.45432,-69,True
1641964548.5615106,-59,True
1641964548.6681182,-70,True
1641964548.7739859,-59,True
1641964548.8795881,-67,True
1641964548.9875374,-59,True
1641964549.0920663,-66,True
1641964549.3071208,-66,True
1641964549.4141593,-70,True
1641964549.5201418,-59,True
1641964549.7363992,-59,True
1641964549.843332,-65,True
1641964550.0532165,-65,True
1641964550.1616776,-70,True
1641964550.2713206,-59,True
1641964550.3754103,-71,True
1641964550.4864242,-60,True
1641964550.5944269,-65,True
1641964550.7028584,-70,True
1641964550.8083565,-66,True
1641964550.9165685,-71,True
1641964551.0226476,-59,True
1641964551.1265528,-70,True
1641964551.2350488,-60,True
1641964551.341994,-66,True
1641964551.5543702,-66,True
1641964551.7643068,-66,True
1641964551.871554,-70,True
1641964551.9811785,-59,True
1641964552.0865052,-70,True
1641964552.1925173,-59,True
1641964552.2977016,-70,True
1641964552.4037478,-59,True
1641964552.51048,-65,True
1641964554.6778476,-65,True
1641964554.7860742,-70,True
1641964554.8933206,-59,True
1641964554.9972808,-70,True
1641964555.105808,-60,True
1641964555.2101657,-66,True
1641964555.425156,-66,True
1641964555.5337076,-71,True
1641964555.6408083,-59,True
1641964555.745991,-70,True
1641964555.8546033,-59,True
1641964555.9601908,-65,True
1641964556.172625,-66,True
1641964556.383797,-65,True
1641964556.4935172,-71,True
1641964556.7060738,-70,True
1641964556.8120594,-59,True
1641964556.9160044,-70,True
1641964557.0232556,-59,True
1641964557.1271179,-69,True
1641964557.3462837,-66,True
1641964557.4509752,-70,True
1641964557.5576966,-66,True
1641964557.662166,-71,True
1641964557.7675803,-66,True
1641964557.9831257,-60,True
1641964558.0887854,-66,True
1641964558.196671,-60,True
1641964558.3012285,-66,True
1641964558.4066544,-59,True
1641964558.5148747,-65,True
1641964558.6246305,-70,True
1641964558.7329705,-59,True
1641964558.8369272,-70,True
1641964558.9442365,-60,True
1641964559.051089,-65,True
1641964559.2674005,-66,True
1641964559.3732665,-70,True
1641964559.4792366,-59,True
1641964563.6692102,-68,True
1641964563.7749095,-58,True
1641964563.8831003,-67,True
1641964563.9902282,-70,True
1641964564.2026236,-69,True
1641964564.3112924,-60,True
1641964564.4152007,-67,True
1641964564.5211768,-60,True
1641964564.845465,-67,True
1641964564.9512687,-68,True
1641964565.0567842,-67,True
1641964565.1612513,-70,True
1641964565.270985,-59,True
1641964565.374976,-70,True
1641964565.4822001,-60,True
1641964565.58918,-65,True
1641964565.6957474,-60,True
1641964565.8040948,-65,True
1641964565.9086468,-70,True
1641964566.015252,-66,True
1641964566.1198802,-70,True
1641964566.2284174,-61,True
1641964566.3362029,-69,True
1641964566.4446208,-60,True
1641964566.54895,-66,True
1641964566.7640233,-66,True
1641964566.8711665,-69,True
1641964566.976489,-65,True
1641964567.0835257,-70,True
1641964567.189648,-60,True
1641964567.2947333,-69,True
1641964567.4006758,-60,True
1641964567.7265618,-65,True
1641964567.8310494,-70,True
1641964567.9363873,-65,True
1641964568.0447583,-70,True
1641964568.1519153,-60,True
1641964568.2613704,-65,True
1641964568.4712715,-66,True
1641964570.6855848,-70,True
1641964570.7952,-59,True
1641964570.9046493,-65,True
1641964571.0093317,-70,True
1641964571.1190295,-59,True
1641964571.440939,-65,True
1641964571.5480618,-70,True
1641964571.6559439,-65,True
1641964571.7604897,-70,True
1641964571.871438,-59,True
1641964571.9795518,-65,True
1641964572.1976798,-59,True
1641964572.304208,-70,True
1641964572.413894,-60,True
1641964572.5232525,-65,True
1641964572.6280677,-70,True
1641964572.7376153,-59,True
1641964572.9549751,-59,True
1641964573.0595572,-65,True
1641964573.3828893,-70,True
1641964573.4901493,-59,True
1641964573.702503,-59,True
1641964573.8081915,-66,True
1641964574.124914,-59,True
1641964574.2330825,-64,True
1641964574.3414958,-70,True
1641964574.448784,-59,True
1641964574.5528154,-69,True
1641964574.663788,-60,True
1641964574.8747635,-59,True
1641964575.0889626,-70,True
1641964575.1972597,-59,True
1641964575.301334,-69,True
1641964575.4098358,-59,True
1641964575.513893,-71,True
1641964579.8097546,-66,True
1641964579.9181795,-71,True
1641964580.023543,-66,True
1641964580.1281512,-70,True
1641964580.2335262,-67,True
1641964580.3397038,-71,True
1641964580.4467952,-61,True
1641964580.5534484,-72,True
1641964580.6593614,-62,True
1641964580.9849436,-67,True
1641964581.0895214,-71,True
1641964581.1948242,-65,True
1641964581.2994862,-71,True
1641964581.4104345,-60,True
1641964581.7298281,-65,True
1641964581.9398105,-66,True
1641964582.1522906,-67,True
1641964582.259403,-70,True
1641964582.5828774,-61,True
1641964582.6909506,-67,True
1641964582.796834,-69,True
1641964583.0142837,-70,True
1641964583.121522,-61,True
1641964583.2296817,-67,True
1641964583.338084,-71,True
1641964583.447748,-59,True
1641964583.554344,-71,True
1641964583.6602921,-61,True
1641964583.9808528,-66,True
1641964584.192045,-66,True
1641964584.300521,-70,True
1641964584.4077227,-61,True
1641964584.5117698,-70,True
1641964584.6176977,-60,True
1641964584.9445403,-66,True
1641964585.049265,-70,True
1641964585.1544988,-66,True
1641964585.2590957,-69,True
1641964585.368767,-60,True
1641964585.472881,-70,True
1641964585.5825675,-60,True
1641964589.7974188,-65,True
1641964589.9030204,-59,True
1641964590.0086985,-65,True
1641964590.221201,-65,True
1641964590.4314163,-65,True
1641964590.5402353,-70,True
1641964590.648277,-59,True
1641964590.7576175,-65,True
1641964590.8660245,-71,True
1641964590.9712276,-65,True
1641964591.0798366,-69,True
1641964591.1893892,-59,True
1641964591.2975664,-65,True
1641964591.405944,-70,True
1641964591.5112164,-65,True
1641964591.6184177,-70,True
1641964591.7281027,-59,True
1641964591.8332992,-70,True
1641964591.941779,-59,True
1641964592.0499003,-65,True
1641964592.1571093,-70,True
1641964592.2637033,-65,True
1641964592.372098,-70,True
1641964592.4792378,-59,True
1641964592.689306,-59,True
1641964593.0111291,-50,True
1641964593.1184487,-71,True
1641964593.2267616,-59,True
1641964593.332017,-70,True
1641964593.439207,-59,True
1641964593.6504242,-59,True
1641964593.7573414,-65,True
1641964593.8657837,-70,True
1641964593.9722803,-65,True
1641964594.0807216,-70,True
1641964594.187966,-59,True
1641964594.6115615,-59,True
1641964594.7160518,-65,True
1641964594.821527,-60,True
1641964594.9284484,-65,True
1641964595.1382878,-65,True
1641964595.3507438,-65,True
1641964595.4594545,-69,True
1641964595.5664651,-59,True
1641964598.6514668,-64,True
1641964598.7612162,-70,True
1641964598.8671,-60,True
1641964598.9711652,-69,True
1641964599.0770578,-60,True
1641964599.291969,-60,True
1641964599.3981206,-65,True
1641964599.50507,-70,True
1641964599.6159432,-61,True
1641964599.8321404,-60,True
1641964599.936903,-64,True
1641964600.045018,-70,True
1641964600.15152,-65,True
1641964600.257475,-70,True
1641964600.367157,-60,True
1641964600.4712183,-70,True
1641964600.5808752,-60,True
1641964600.6865518,-49,True
1641964600.7950974,-69,True
1641964600.900291,-64,True
1641964601.0049593,-70,True
1641964601.1127481,-64,True
1641964601.2174072,-71,True
1641964601.3258455,-59,True
1641964601.5395405,-60,True
1641964601.6489375,-65,True
1641964601.757335,-69,True
1641964601.8646052,-60,True
1641964601.9699562,-70,True
1641964602.0770242,-60,True
1641964602.1851592,-65,True
1641964602.2919776,-59,True
1641964602.4001417,-65,True
1641964602.508622,-70,True
1641964602.6157525,-60,True
1641964602.7198312,-70,True
1641964602.825686,-60,True
1641964602.9297314,-69,True
1641964603.0357053,-61,True
1641964603.1410313,-70,True
1641964603.2506866,-59,True
1641964603.3587754,-64,True
1641964603.5711749,-64,True
1641964607.722617,-60,True
1641964607.8320699,-64,True
1641964607.936685,-70,True
1641964608.0438833,-60,True
1641964608.150415,-69,True
1641964608.2551773,-60,True
1641964608.3603861,-70,True
1641964608.4713392,-60,True
1641964608.5757658,-65,True
1641964608.6813326,-61,True
1641964608.7856479,-65,True
1641964608.9981244,-64,True
1641964609.1080008,-70,True
1641964609.2138245,-60,True
1641964609.321433,-69,True
1641964609.4300523,-60,True
1641964609.5342517,-64,True
1641964609.7468607,-65,True
1641964609.8539474,-69,True
1641964609.9617572,-65,True
1641964610.0689776,-70,True
1641964610.174879,-60,True
1641964610.2789545,-70,True
1641964610.386115,-60,True
1641964610.4901469,-70,True
1641964610.5998313,-60,True
1641964610.7053769,-64,True
1641964610.9180863,-64,True
1641964611.0263503,-71,True
1641964611.1347837,-60,True
1641964611.24006,-69,True
1641964611.3460016,-60,True
1641964611.559905,-60,True
1641964611.6678913,-65,True
1641964611.7775097,-70,True
1641964611.8846993,-60,True
1641964611.9887462,-69,True
1641964612.0997238,-60,True
1641964612.2065513,-65,True
1641964612.4215038,-65,True
1641964612.5310247,-70,True
1641964612.6372004,-59,True
1641964612.7411177,-69,True
1641964612.8521502,-60,True
1641964612.9577436,-65,True
1641964613.0661826,-70,True
1641964613.1771348,-59,True
1641964613.392183,-60,True
1641964613.4977562,-64,True
1641964613.7114642,-65,True
1641964613.8186963,-70,True
1641964613.9246173,-59,True
1641964614.0308702,-70,True
1641964614.1395724,-60,True
1641964614.243866,-65,True
1641964614.3495114,-60,True
1641964614.4575963,-65,True
1641964618.8499293,-60,True
1641964618.954276,-65,True
1641964619.0599074,-60,True
1641964619.1654937,-65,True
1641964619.2712107,-59,True
1641964619.3757644,-65,True
1641964619.4854426,-70,True
1641964619.5907085,-66,True
1641964619.6978886,-70,True
1641964619.80384,-60,True
1641964619.9078112,-71,True
1641964620.0162647,-60,True
1641964620.1243615,-65,True
1641964620.2300603,-60,True
1641964620.3355746,-66,True
1641964620.4412992,-60,True
1641964620.5455718,-66,True
1641964620.6512887,-59,True
1641964620.7555444,-66,True
1641964620.862704,-70,True
1641964620.9680939,-66,True
1641964621.0726953,-71,True
1641964621.1780596,-66,True
1641964621.2876608,-70,True
1641964621.3973434,-59,True
1641964621.6139715,-70,True
1641964621.7248182,-59,True
1641964621.8289382,-70,True
1641964621.9361994,-59,True
1641964622.0441666,-66,True
1641964622.1498482,-59,True
1641964622.2542157,-64,True
1641964622.3612144,-60,True
1641964622.4705064,-65,True
1641964622.5751114,-69,True
1641964622.6847231,-59,True
1641964622.79299,-65,True
1641964623.006609,-65,True
1641964623.2166188,-65,True
1641964623.3249466,-70,True
1641964623.4347024,-59,True
1641964623.5398924,-70,True
1641964623.6459365,-60,True
1641964623.861062,-59,True
